person_id;origin;destination;mode
7066_1;home;work;
7066_1;work;home;
7066_2;home;work;
7066_2;work;home;
7067_1;home;work;
7067_1;work;home;
7067_2;home;work;
7067_2;work;home;
7067_3;home;work;
7067_3;work;home;
7068_1;home;work;
7068_1;work;home;
7068_2;home;work;
7068_2;work;home;
7069_1;home;work;
7069_1;work;home;
7069_2;home;work;
7069_2;work;home;
706_1;home;secondary;
706_1;secondary;home;
706_2;home;work;
706_2;work;home;
706_3;home;work;
706_3;work;home;
706_4;home;work;
706_4;work;home;
7070_1;home;work;
7070_1;work;home;
7071_1;home;secondary;
7071_1;secondary;home;
7071_2;home;secondary;
7071_2;secondary;home;
7072_1;home;work;
7072_1;work;home;
7072_2;home;work;
7072_2;work;home;
7072_3;home;work;
7072_3;work;home;
7072_4;home;secondary;
7072_4;secondary;home;
7073_1;home;work;
7073_1;work;home;
7073_2;home;work;
7073_2;work;home;
7074_1;home;work;
7074_1;work;home;
7074_2;home;secondary;
7074_2;secondary;home;
7075_1;home;work;
7075_1;work;home;
7076_1;home;work;
7076_1;work;home;
7076_2;home;work;
7076_2;work;home;
7077_1;home;work;
7077_1;work;home;
7077_2;home;secondary;
7077_2;secondary;home;
7078_1;home;work;
7078_1;work;home;
7078_2;home;work;
7078_2;work;home;
7079_1;home;work;
7079_1;work;home;
7079_2;home;work;
7079_2;work;home;
7079_4;home;work;
7079_4;work;home;
707_1;home;secondary;
707_1;secondary;home;
707_2;home;secondary;
707_2;secondary;home;
7080_1;home;work;
7080_1;work;home;
7080_2;home;work;
7080_2;work;home;
7081_1;home;work;
7081_1;work;home;
7081_2;home;work;
7081_2;work;home;
7082_1;home;work;
7082_1;work;home;
7082_2;home;work;
7082_2;work;home;
7083_1;home;secondary;
7083_1;secondary;home;
7083_2;home;secondary;
7083_2;secondary;home;
7084_1;home;work;
7084_1;work;home;
7084_2;home;work;
7084_2;work;home;
7085_1;home;work;
7085_1;work;home;
7085_2;home;work;
7085_2;work;home;
7086_1;home;secondary;
7086_1;secondary;home;
7086_2;home;work;
7086_2;work;home;
7087_1;home;work;
7087_1;work;home;
7087_2;home;work;
7087_2;work;home;
7087_3;home;work;
7087_3;work;home;
7088_1;home;secondary;
7088_1;secondary;home;
7088_2;home;secondary;
7088_2;secondary;home;
7088_3;home;secondary;
7088_3;secondary;home;
7089_1;home;work;
7089_1;work;home;
7089_2;home;secondary;
7089_2;secondary;home;
708_1;home;work;
708_1;work;home;
7090_1;home;work;
7090_1;work;home;
7091_1;home;work;
7091_1;work;home;
7092_1;home;secondary;
7092_1;secondary;home;
7092_2;home;work;
7092_2;work;home;
7093_1;home;work;
7093_1;work;home;
7093_2;home;work;
7093_2;work;home;
7094_1;home;work;
7094_1;work;home;
7094_2;home;work;
7094_2;work;home;
7094_3;home;secondary;
7094_3;secondary;home;
7095_1;home;work;
7095_1;work;home;
7095_2;home;work;
7095_2;work;home;
7096_1;home;work;
7096_1;work;home;
7096_2;home;work;
7096_2;work;home;
7097_1;home;work;
7097_1;work;home;
7097_2;home;work;
7097_2;work;home;
7098_1;home;work;
7098_1;work;home;
7098_2;home;work;
7098_2;work;home;
7099_1;home;work;
7099_1;work;home;
7099_2;home;work;
7099_2;work;home;
709_1;home;work;
709_1;work;home;
709_2;home;work;
709_2;work;home;
709_3;home;secondary;
709_3;secondary;home;
70_1;home;work;
70_1;work;home;
70_2;home;work;
70_2;work;home;
7100_1;home;work;
7100_1;work;home;
7100_2;home;work;
7100_2;work;home;
7101_1;home;secondary;
7101_1;secondary;home;
7101_2;home;work;
7101_2;work;home;
7102_1;home;work;
7102_1;work;home;
7102_2;home;work;
7102_2;work;home;
7103_1;home;work;
7103_1;work;home;
7103_2;home;work;
7103_2;work;home;
7104_1;home;secondary;
7104_1;secondary;home;
7104_2;home;secondary;
7104_2;secondary;home;
7105_1;home;work;
7105_1;work;home;
7105_2;home;work;
7105_2;work;home;
7106_1;home;work;
7106_1;work;home;
7106_2;home;secondary;
7106_2;secondary;home;
7107_1;home;secondary;
7107_1;secondary;home;
7107_2;home;work;
7107_2;work;home;
7107_3;home;work;
7107_3;work;home;
7107_4;home;secondary;
7107_4;secondary;home;
7108_1;home;work;
7108_1;work;home;
7108_2;home;work;
7108_2;work;home;
7108_3;home;work;
7108_3;work;home;
7108_4;home;work;
7108_4;work;home;
7109_1;home;work;
7109_1;work;home;
7109_2;home;work;
7109_2;work;home;
710_1;home;work;
710_1;work;home;
710_2;home;work;
710_2;work;home;
710_3;home;secondary;
710_3;secondary;home;
7110_1;home;work;
7110_1;work;home;
7110_2;home;work;
7110_2;work;home;
7111_1;home;secondary;
7111_1;secondary;home;
7112_1;home;work;
7112_1;work;home;
7112_2;home;work;
7112_2;work;home;
7113_1;home;work;
7113_1;work;home;
7113_2;home;secondary;
7113_2;secondary;home;
7114_1;home;work;
7114_1;work;home;
7114_2;home;secondary;
7114_2;secondary;home;
7115_1;home;secondary;
7115_1;secondary;home;
7115_2;home;secondary;
7115_2;secondary;home;
7116_1;home;work;
7116_1;work;home;
7116_3;home;work;
7116_3;work;home;
7117_1;home;work;
7117_1;work;home;
7117_2;home;secondary;
7117_2;secondary;home;
7118_1;home;work;
7118_1;work;home;
7118_2;home;work;
7118_2;work;home;
7119_1;home;work;
7119_1;work;home;
7119_2;home;work;
7119_2;work;home;
711_1;home;work;
711_1;work;home;
711_2;home;work;
711_2;work;home;
711_3;home;secondary;
711_3;secondary;home;
7120_1;home;work;
7120_1;work;home;
7120_2;home;secondary;
7120_2;secondary;home;
7121_1;home;work;
7121_1;work;home;
7121_2;home;work;
7121_2;work;home;
7121_3;home;work;
7121_3;work;home;
7122_1;home;secondary;
7122_1;secondary;home;
7122_2;home;secondary;
7122_2;secondary;home;
7123_1;home;work;
7123_1;work;home;
7123_2;home;work;
7123_2;work;home;
7123_3;home;work;
7123_3;work;home;
7124_1;home;work;
7124_1;work;home;
7124_2;home;secondary;
7124_2;secondary;home;
7124_4;home;secondary;
7124_4;secondary;home;
7125_1;home;work;
7125_1;work;home;
7125_2;home;work;
7125_2;work;home;
7126_1;home;work;
7126_1;work;home;
7126_2;home;work;
7126_2;work;home;
7126_3;home;work;
7126_3;work;home;
7127_1;home;work;
7127_1;work;home;
7127_2;home;work;
7127_2;work;home;
7127_3;home;work;
7127_3;work;home;
7128_1;home;secondary;
7128_1;secondary;home;
7128_2;home;secondary;
7128_2;secondary;home;
7129_1;home;work;
7129_1;work;home;
7129_2;home;work;
7129_2;work;home;
7129_3;home;work;
7129_3;work;home;
7129_4;home;work;
7129_4;work;home;
712_1;home;work;
712_1;work;home;
7130_1;home;work;
7130_1;work;home;
7130_2;home;work;
7130_2;work;home;
7130_3;home;work;
7130_3;work;home;
7131_1;home;work;
7131_1;work;home;
7132_1;home;work;
7132_1;work;home;
7132_2;home;work;
7132_2;work;home;
7133_1;home;work;
7133_1;work;home;
7133_2;home;work;
7133_2;work;home;
7134_1;home;work;
7134_1;work;home;
7134_2;home;work;
7134_2;work;home;
7134_5;home;secondary;
7134_5;secondary;home;
7135_1;home;secondary;
7135_1;secondary;home;
7135_2;home;work;
7135_2;work;home;
7136_1;home;work;
7136_1;work;home;
7136_2;home;work;
7136_2;work;home;
7137_1;home;work;
7137_1;work;home;
7138_1;home;work;
7138_1;work;home;
7138_2;home;work;
7138_2;work;home;
7139_1;home;work;
7139_1;work;home;
7139_2;home;secondary;
7139_2;secondary;home;
713_1;home;work;
713_1;work;home;
713_2;home;secondary;
713_2;secondary;home;
7140_1;home;work;
7140_1;work;home;
7140_2;home;work;
7140_2;work;home;
7141_1;home;work;
7141_1;work;home;
7142_1;home;work;
7142_1;work;home;
7142_2;home;secondary;
7142_2;secondary;home;
7143_1;home;work;
7143_1;work;home;
7143_2;home;work;
7143_2;work;home;
7144_1;home;secondary;
7144_1;secondary;home;
7144_2;home;secondary;
7144_2;secondary;home;
7144_3;home;work;
7144_3;work;home;
7145_1;home;work;
7145_1;work;home;
7146_1;home;work;
7146_1;work;home;
7146_2;home;work;
7146_2;work;home;
7147_1;home;work;
7147_1;work;home;
7147_2;home;work;
7147_2;work;home;
7148_1;home;work;
7148_1;work;home;
7148_2;home;work;
7148_2;work;home;
7149_1;home;work;
7149_1;work;home;
7149_2;home;work;
7149_2;work;home;
714_1;home;work;
714_1;work;home;
714_2;home;work;
714_2;work;home;
7150_1;home;work;
7150_1;work;home;
7150_2;home;work;
7150_2;work;home;
7151_1;home;work;
7151_1;work;home;
7151_2;home;work;
7151_2;work;home;
7152_1;home;work;
7152_1;work;home;
7152_2;home;work;
7152_2;work;home;
7153_1;home;work;
7153_1;work;home;
7154_1;home;secondary;
7154_1;secondary;home;
7155_1;home;work;
7155_1;work;home;
7155_2;home;secondary;
7155_2;secondary;home;
7156_1;home;work;
7156_1;work;home;
7157_1;home;work;
7157_1;work;home;
7157_2;home;work;
7157_2;work;home;
7157_3;home;work;
7157_3;work;home;
7158_1;home;secondary;
7158_1;secondary;home;
7158_2;home;work;
7158_2;work;home;
7158_3;home;work;
7158_3;work;home;
7158_4;home;work;
7158_4;work;home;
7159_1;home;work;
7159_1;work;home;
715_1;home;secondary;
715_1;secondary;home;
7160_1;home;work;
7160_1;work;home;
7161_1;home;work;
7161_1;work;home;
7161_2;home;work;
7161_2;work;home;
7162_1;home;work;
7162_1;work;home;
7162_2;home;work;
7162_2;work;home;
7162_3;home;secondary;
7162_3;secondary;home;
7162_4;home;work;
7162_4;work;home;
7163_1;home;work;
7163_1;work;home;
7163_2;home;work;
7163_2;work;home;
7164_1;home;work;
7164_1;work;home;
7164_2;home;work;
7164_2;work;home;
7165_1;home;work;
7165_1;work;home;
7165_2;home;work;
7165_2;work;home;
7165_6;home;secondary;
7165_6;secondary;home;
7166_1;home;work;
7166_1;work;home;
7166_2;home;work;
7166_2;work;home;
7166_3;home;work;
7166_3;work;home;
7167_1;home;work;
7167_1;work;home;
7167_2;home;work;
7167_2;work;home;
7168_1;home;work;
7168_1;work;home;
7168_2;home;work;
7168_2;work;home;
7169_1;home;work;
7169_1;work;home;
7169_2;home;work;
7169_2;work;home;
7169_3;home;work;
7169_3;work;home;
716_1;home;secondary;
716_1;secondary;home;
7170_1;home;work;
7170_1;work;home;
7170_2;home;work;
7170_2;work;home;
7171_1;home;work;
7171_1;work;home;
7172_1;home;secondary;
7172_1;secondary;home;
7173_1;home;work;
7173_1;work;home;
7174_1;home;work;
7174_1;work;home;
7174_2;home;work;
7174_2;work;home;
7175_1;home;work;
7175_1;work;home;
7175_2;home;work;
7175_2;work;home;
7175_3;home;work;
7175_3;work;home;
7176_1;home;work;
7176_1;work;home;
7176_2;home;work;
7176_2;work;home;
7177_1;home;work;
7177_1;work;home;
7177_2;home;work;
7177_2;work;home;
7178_1;home;work;
7178_1;work;home;
7178_2;home;work;
7178_2;work;home;
7179_1;home;secondary;
7179_1;secondary;home;
7179_2;home;work;
7179_2;work;home;
717_1;home;work;
717_1;work;home;
717_2;home;work;
717_2;work;home;
7180_1;home;work;
7180_1;work;home;
7180_2;home;work;
7180_2;work;home;
7181_1;home;work;
7181_1;work;home;
7181_2;home;work;
7181_2;work;home;
7182_1;home;work;
7182_1;work;home;
7182_2;home;work;
7182_2;work;home;
7183_1;home;work;
7183_1;work;home;
7183_2;home;work;
7183_2;work;home;
7184_1;home;work;
7184_1;work;home;
7184_2;home;work;
7184_2;work;home;
7185_1;home;work;
7185_1;work;home;
7186_1;home;work;
7186_1;work;home;
7186_2;home;work;
7186_2;work;home;
7187_1;home;secondary;
7187_1;secondary;home;
7188_1;home;work;
7188_1;work;home;
7188_2;home;work;
7188_2;work;home;
7189_1;home;work;
7189_1;work;home;
7189_2;home;work;
7189_2;work;home;
718_1;home;secondary;
718_1;secondary;home;
718_2;home;secondary;
718_2;secondary;home;
7190_1;home;work;
7190_1;work;home;
7190_2;home;work;
7190_2;work;home;
7191_1;home;work;
7191_1;work;home;
7191_2;home;secondary;
7191_2;secondary;home;
7191_3;home;secondary;
7191_3;secondary;home;
7192_1;home;secondary;
7192_1;secondary;home;
7192_2;home;work;
7192_2;work;home;
7193_1;home;work;
7193_1;work;home;
7193_2;home;work;
7193_2;work;home;
7194_1;home;secondary;
7194_1;secondary;home;
7195_1;home;work;
7195_1;work;home;
7195_2;home;work;
7195_2;work;home;
7196_1;home;work;
7196_1;work;home;
7196_2;home;work;
7196_2;work;home;
7197_1;home;work;
7197_1;work;home;
7197_2;home;work;
7197_2;work;home;
7198_1;home;work;
7198_1;work;home;
7199_1;home;secondary;
7199_1;secondary;home;
719_1;home;work;
719_1;work;home;
719_2;home;work;
719_2;work;home;
71_1;home;work;
71_1;work;home;
71_2;home;work;
71_2;work;home;
71_3;home;work;
71_3;work;home;
7200_1;home;work;
7200_1;work;home;
7200_4;home;work;
7200_4;work;home;
7201_1;home;work;
7201_1;work;home;
7201_2;home;work;
7201_2;work;home;
7202_1;home;work;
7202_1;work;home;
7202_2;home;work;
7202_2;work;home;
7203_1;home;secondary;
7203_1;secondary;home;
7204_1;home;secondary;
7204_1;secondary;home;
7204_2;home;work;
7204_2;work;home;
7205_1;home;secondary;
7205_1;secondary;home;
7205_3;home;work;
7205_3;work;home;
7205_4;home;secondary;
7205_4;secondary;home;
7205_5;home;work;
7205_5;work;home;
7205_6;home;work;
7205_6;work;home;
7205_7;home;secondary;
7205_7;secondary;home;
7206_1;home;work;
7206_1;work;home;
7206_2;home;secondary;
7206_2;secondary;home;
7207_1;home;work;
7207_1;work;home;
7207_2;home;work;
7207_2;work;home;
7208_1;home;work;
7208_1;work;home;
7208_2;home;work;
7208_2;work;home;
7209_1;home;work;
7209_1;work;home;
720_1;home;work;
720_1;work;home;
720_2;home;work;
720_2;work;home;
7210_1;home;work;
7210_1;work;home;
7210_2;home;work;
7210_2;work;home;
7211_1;home;work;
7211_1;work;home;
7211_2;home;work;
7211_2;work;home;
7212_1;home;secondary;
7212_1;secondary;home;
7212_2;home;work;
7212_2;work;home;
7213_1;home;work;
7213_1;work;home;
7213_2;home;work;
7213_2;work;home;
7214_1;home;work;
7214_1;work;home;
7214_2;home;work;
7214_2;work;home;
7215_1;home;secondary;
7215_1;secondary;home;
7215_2;home;work;
7215_2;work;home;
7216_1;home;work;
7216_1;work;home;
7216_2;home;secondary;
7216_2;secondary;home;
7217_1;home;secondary;
7217_1;secondary;home;
7217_2;home;secondary;
7217_2;secondary;home;
7218_1;home;work;
7218_1;work;home;
7219_1;home;secondary;
7219_1;secondary;home;
7219_2;home;secondary;
7219_2;secondary;home;
721_1;home;secondary;
721_1;secondary;home;
721_2;home;secondary;
721_2;secondary;home;
7220_1;home;work;
7220_1;work;home;
7220_2;home;secondary;
7220_2;secondary;home;
7221_1;home;work;
7221_1;work;home;
7222_1;home;work;
7222_1;work;home;
7222_2;home;work;
7222_2;work;home;
7222_3;home;work;
7222_3;work;home;
7223_1;home;secondary;
7223_1;secondary;home;
7223_2;home;secondary;
7223_2;secondary;home;
7224_1;home;work;
7224_1;work;home;
7224_2;home;work;
7224_2;work;home;
7225_1;home;work;
7225_1;work;home;
7225_2;home;secondary;
7225_2;secondary;home;
7226_1;home;work;
7226_1;work;home;
7227_1;home;secondary;
7227_1;secondary;home;
7227_2;home;secondary;
7227_2;secondary;home;
7228_1;home;work;
7228_1;work;home;
7228_2;home;work;
7228_2;work;home;
7228_3;home;work;
7228_3;work;home;
7229_1;home;work;
7229_1;work;home;
7229_2;home;work;
7229_2;work;home;
722_1;home;secondary;
722_1;secondary;home;
7230_1;home;work;
7230_1;work;home;
7230_2;home;work;
7230_2;work;home;
7230_3;home;work;
7230_3;work;home;
7231_1;home;work;
7231_1;work;home;
7232_1;home;work;
7232_1;work;home;
7232_2;home;work;
7232_2;work;home;
7233_1;home;work;
7233_1;work;home;
7233_2;home;work;
7233_2;work;home;
7234_1;home;work;
7234_1;work;home;
7235_1;home;secondary;
7235_1;secondary;home;
7235_2;home;work;
7235_2;work;home;
7235_3;home;work;
7235_3;work;home;
7235_4;home;work;
7235_4;work;home;
7235_7;home;secondary;
7235_7;secondary;home;
7236_1;home;work;
7236_1;work;home;
7236_2;home;work;
7236_2;work;home;
7237_1;home;work;
7237_1;work;home;
7237_2;home;secondary;
7237_2;secondary;home;
7238_1;home;work;
7238_1;work;home;
7238_2;home;secondary;
7238_2;secondary;home;
7239_1;home;secondary;
7239_1;secondary;home;
7239_2;home;work;
7239_2;work;home;
723_1;home;work;
723_1;work;home;
723_2;home;work;
723_2;work;home;
723_3;home;work;
723_3;work;home;
7240_1;home;work;
7240_1;work;home;
7240_2;home;work;
7240_2;work;home;
7241_1;home;work;
7241_1;work;home;
7241_2;home;work;
7241_2;work;home;
7241_4;home;work;
7241_4;work;home;
7242_1;home;secondary;
7242_1;secondary;home;
7242_2;home;work;
7242_2;work;home;
7243_1;home;secondary;
7243_1;secondary;home;
7243_2;home;secondary;
7243_2;secondary;home;
7244_1;home;work;
7244_1;work;home;
7244_2;home;work;
7244_2;work;home;
7245_1;home;work;
7245_1;work;home;
7245_2;home;secondary;
7245_2;secondary;home;
7246_1;home;work;
7246_1;work;home;
7246_2;home;work;
7246_2;work;home;
7247_1;home;work;
7247_1;work;home;
7247_2;home;secondary;
7247_2;secondary;home;
7248_1;home;work;
7248_1;work;home;
7248_2;home;secondary;
7248_2;secondary;home;
7249_1;home;work;
7249_1;work;home;
724_1;home;work;
724_1;work;home;
724_2;home;work;
724_2;work;home;
7250_1;home;secondary;
7250_1;secondary;home;
7250_2;home;secondary;
7250_2;secondary;home;
7251_1;home;work;
7251_1;work;home;
7252_1;home;work;
7252_1;work;home;
7252_2;home;work;
7252_2;work;home;
7253_1;home;work;
7253_1;work;home;
7253_2;home;work;
7253_2;work;home;
7254_1;home;secondary;
7254_1;secondary;home;
7255_1;home;secondary;
7255_1;secondary;home;
7255_2;home;secondary;
7255_2;secondary;home;
7256_1;home;work;
7256_1;work;home;
7256_2;home;work;
7256_2;work;home;
7257_1;home;work;
7257_1;work;home;
7257_2;home;work;
7257_2;work;home;
7258_1;home;work;
7258_1;work;home;
7258_2;home;work;
7258_2;work;home;
7259_1;home;work;
7259_1;work;home;
7259_2;home;work;
7259_2;work;home;
725_1;home;work;
725_1;work;home;
725_2;home;work;
725_2;work;home;
7260_1;home;work;
7260_1;work;home;
7260_2;home;work;
7260_2;work;home;
7261_1;home;work;
7261_1;work;home;
7262_1;home;secondary;
7262_1;secondary;home;
7262_2;home;work;
7262_2;work;home;
7263_1;home;secondary;
7263_1;secondary;home;
7263_2;home;work;
7263_2;work;home;
7263_3;home;work;
7263_3;work;home;
7263_4;home;secondary;
7263_4;secondary;home;
7264_1;home;work;
7264_1;work;home;
7264_2;home;work;
7264_2;work;home;
7264_3;home;work;
7264_3;work;home;
7265_1;home;secondary;
7265_1;secondary;home;
7265_2;home;work;
7265_2;work;home;
7265_3;home;work;
7265_3;work;home;
7265_5;home;secondary;
7265_5;secondary;home;
7265_6;home;work;
7265_6;work;home;
7266_1;home;secondary;
7266_1;secondary;home;
7266_2;home;secondary;
7266_2;secondary;home;
7267_1;home;work;
7267_1;work;home;
7268_1;home;work;
7268_1;work;home;
7268_2;home;work;
7268_2;work;home;
7269_1;home;work;
7269_1;work;home;
7269_2;home;secondary;
7269_2;secondary;home;
726_1;home;work;
726_1;work;home;
726_2;home;work;
726_2;work;home;
7270_1;home;secondary;
7270_1;secondary;home;
7270_2;home;secondary;
7270_2;secondary;home;
7271_1;home;work;
7271_1;work;home;
7271_2;home;work;
7271_2;work;home;
7272_1;home;work;
7272_1;work;home;
7273_1;home;secondary;
7273_1;secondary;home;
7273_2;home;work;
7273_2;work;home;
7274_1;home;secondary;
7274_1;secondary;home;
7274_2;home;work;
7274_2;work;home;
7275_1;home;work;
7275_1;work;home;
7276_1;home;work;
7276_1;work;home;
7276_2;home;work;
7276_2;work;home;
7276_3;home;work;
7276_3;work;home;
7277_1;home;work;
7277_1;work;home;
7277_2;home;work;
7277_2;work;home;
7278_1;home;work;
7278_1;work;home;
7278_2;home;work;
7278_2;work;home;
7279_1;home;work;
7279_1;work;home;
7279_2;home;work;
7279_2;work;home;
727_1;home;secondary;
727_1;secondary;home;
7280_1;home;secondary;
7280_1;secondary;home;
7280_2;home;secondary;
7280_2;secondary;home;
7281_1;home;work;
7281_1;work;home;
7281_2;home;work;
7281_2;work;home;
7282_1;home;secondary;
7282_1;secondary;home;
7282_2;home;secondary;
7282_2;secondary;home;
7283_1;home;work;
7283_1;work;home;
7283_2;home;work;
7283_2;work;home;
7284_1;home;work;
7284_1;work;home;
7284_2;home;secondary;
7284_2;secondary;home;
7285_1;home;secondary;
7285_1;secondary;home;
7285_2;home;secondary;
7285_2;secondary;home;
7286_1;home;work;
7286_1;work;home;
7286_2;home;work;
7286_2;work;home;
7286_3;home;work;
7286_3;work;home;
7286_4;home;work;
7286_4;work;home;
7287_1;home;work;
7287_1;work;home;
7287_2;home;work;
7287_2;work;home;
7288_1;home;work;
7288_1;work;home;
7288_2;home;work;
7288_2;work;home;
7289_1;home;work;
7289_1;work;home;
7289_2;home;work;
7289_2;work;home;
728_1;home;secondary;
728_1;secondary;home;
7290_1;home;work;
7290_1;work;home;
7290_2;home;work;
7290_2;work;home;
7291_1;home;secondary;
7291_1;secondary;home;
7291_2;home;work;
7291_2;work;home;
7292_1;home;work;
7292_1;work;home;
7292_2;home;work;
7292_2;work;home;
7293_1;home;secondary;
7293_1;secondary;home;
7294_1;home;work;
7294_1;work;home;
7294_2;home;work;
7294_2;work;home;
7294_3;home;work;
7294_3;work;home;
7295_1;home;work;
7295_1;work;home;
7295_2;home;work;
7295_2;work;home;
7296_1;home;work;
7296_1;work;home;
7296_2;home;work;
7296_2;work;home;
7296_3;home;work;
7296_3;work;home;
7297_1;home;secondary;
7297_1;secondary;home;
7297_2;home;secondary;
7297_2;secondary;home;
7298_1;home;work;
7298_1;work;home;
7298_2;home;secondary;
7298_2;secondary;home;
7299_1;home;work;
7299_1;work;home;
7299_2;home;work;
7299_2;work;home;
729_1;home;work;
729_1;work;home;
729_2;home;secondary;
729_2;secondary;home;
72_1;home;work;
72_1;work;home;
72_2;home;secondary;
72_2;secondary;home;
7300_1;home;work;
7300_1;work;home;
7300_2;home;work;
7300_2;work;home;
7301_1;home;work;
7301_1;work;home;
7301_2;home;work;
7301_2;work;home;
7302_1;home;secondary;
7302_1;secondary;home;
7302_2;home;secondary;
7302_2;secondary;home;
7303_1;home;work;
7303_1;work;home;
7303_2;home;work;
7303_2;work;home;
7303_3;home;work;
7303_3;work;home;
7304_1;home;work;
7304_1;work;home;
7304_2;home;work;
7304_2;work;home;
7305_1;home;secondary;
7305_1;secondary;home;
7305_2;home;secondary;
7305_2;secondary;home;
7305_3;home;work;
7305_3;work;home;
7306_1;home;work;
7306_1;work;home;
7306_2;home;work;
7306_2;work;home;
7306_3;home;work;
7306_3;work;home;
7307_1;home;work;
7307_1;work;home;
7307_2;home;work;
7307_2;work;home;
7307_4;home;work;
7307_4;work;home;
7308_1;home;work;
7308_1;work;home;
7308_2;home;secondary;
7308_2;secondary;home;
7309_1;home;secondary;
7309_1;secondary;home;
7309_2;home;secondary;
7309_2;secondary;home;
730_1;home;work;
730_1;work;home;
730_6;home;work;
730_6;work;home;
7310_1;home;work;
7310_1;work;home;
7310_2;home;work;
7310_2;work;home;
7311_1;home;work;
7311_1;work;home;
7311_2;home;work;
7311_2;work;home;
7312_1;home;work;
7312_1;work;home;
7312_2;home;secondary;
7312_2;secondary;home;
7312_3;home;secondary;
7312_3;secondary;home;
7313_1;home;work;
7313_1;work;home;
7313_2;home;work;
7313_2;work;home;
7314_1;home;work;
7314_1;work;home;
7314_2;home;work;
7314_2;work;home;
7315_1;home;work;
7315_1;work;home;
7315_2;home;work;
7315_2;work;home;
7315_3;home;work;
7315_3;work;home;
7316_1;home;work;
7316_1;work;home;
7317_1;home;work;
7317_1;work;home;
7317_3;home;work;
7317_3;work;home;
7318_1;home;work;
7318_1;work;home;
7318_2;home;work;
7318_2;work;home;
7319_1;home;work;
7319_1;work;home;
731_1;home;work;
731_1;work;home;
731_2;home;work;
731_2;work;home;
7320_1;home;work;
7320_1;work;home;
7320_2;home;work;
7320_2;work;home;
7321_1;home;work;
7321_1;work;home;
7321_2;home;work;
7321_2;work;home;
7322_1;home;work;
7322_1;work;home;
7323_1;home;work;
7323_1;work;home;
7323_2;home;work;
7323_2;work;home;
7324_1;home;work;
7324_1;work;home;
7324_2;home;secondary;
7324_2;secondary;home;
7325_1;home;work;
7325_1;work;home;
7325_2;home;secondary;
7325_2;secondary;home;
7326_1;home;work;
7326_1;work;home;
7326_2;home;secondary;
7326_2;secondary;home;
7326_3;home;secondary;
7326_3;secondary;home;
7327_1;home;work;
7327_1;work;home;
7328_1;home;work;
7328_1;work;home;
7329_1;home;secondary;
7329_1;secondary;home;
7329_2;home;work;
7329_2;work;home;
732_1;home;work;
732_1;work;home;
7330_1;home;secondary;
7330_1;secondary;home;
7330_2;home;secondary;
7330_2;secondary;home;
7331_1;home;work;
7331_1;work;home;
7331_2;home;work;
7331_2;work;home;
7332_1;home;work;
7332_1;work;home;
7332_2;home;work;
7332_2;work;home;
7333_1;home;work;
7333_1;work;home;
7334_1;home;work;
7334_1;work;home;
7334_2;home;work;
7334_2;work;home;
7335_1;home;work;
7335_1;work;home;
7335_2;home;work;
7335_2;work;home;
7336_1;home;secondary;
7336_1;secondary;home;
7336_2;home;work;
7336_2;work;home;
7336_3;home;work;
7336_3;work;home;
7336_4;home;work;
7336_4;work;home;
7337_1;home;secondary;
7337_1;secondary;home;
7337_2;home;secondary;
7337_2;secondary;home;
7338_1;home;work;
7338_1;work;home;
7338_2;home;secondary;
7338_2;secondary;home;
7339_1;home;work;
7339_1;work;home;
7339_2;home;secondary;
7339_2;secondary;home;
733_1;home;work;
733_1;work;home;
733_2;home;work;
733_2;work;home;
7340_1;home;work;
7340_1;work;home;
7340_4;home;work;
7340_4;work;home;
7341_1;home;work;
7341_1;work;home;
7342_1;home;work;
7342_1;work;home;
7343_1;home;work;
7343_1;work;home;
7344_1;home;work;
7344_1;work;home;
7345_1;home;work;
7345_1;work;home;
7346_1;home;work;
7346_1;work;home;
7346_2;home;secondary;
7346_2;secondary;home;
7347_1;home;work;
7347_1;work;home;
7347_2;home;work;
7347_2;work;home;
7348_1;home;work;
7348_1;work;home;
7348_2;home;secondary;
7348_2;secondary;home;
7348_3;home;secondary;
7348_3;secondary;home;
7348_6;home;secondary;
7348_6;secondary;home;
7349_1;home;secondary;
7349_1;secondary;home;
7349_2;home;secondary;
7349_2;secondary;home;
734_1;home;work;
734_1;work;home;
7350_1;home;work;
7350_1;work;home;
7350_2;home;work;
7350_2;work;home;
7351_1;home;secondary;
7351_1;secondary;home;
7351_2;home;work;
7351_2;work;home;
7351_3;home;work;
7351_3;work;home;
7351_4;home;work;
7351_4;work;home;
7352_1;home;work;
7352_1;work;home;
7352_2;home;work;
7352_2;work;home;
7353_1;home;secondary;
7353_1;secondary;home;
7354_1;home;work;
7354_1;work;home;
7354_2;home;work;
7354_2;work;home;
7355_1;home;secondary;
7355_1;secondary;home;
7355_2;home;secondary;
7355_2;secondary;home;
7356_1;home;work;
7356_1;work;home;
7357_1;home;work;
7357_1;work;home;
7357_2;home;work;
7357_2;work;home;
7358_1;home;work;
7358_1;work;home;
7358_2;home;secondary;
7358_2;secondary;home;
7359_1;home;work;
7359_1;work;home;
7359_2;home;work;
7359_2;work;home;
735_1;home;secondary;
735_1;secondary;home;
7360_1;home;work;
7360_1;work;home;
7360_2;home;secondary;
7360_2;secondary;home;
7361_1;home;work;
7361_1;work;home;
7361_2;home;secondary;
7361_2;secondary;home;
7362_1;home;work;
7362_1;work;home;
7362_2;home;work;
